freq num average numcdf
916 1203 11033200.000 13147892
917 1154 11020700.000 13149046
918 1174 10957100.000 13150220
919 1133 10890200.000 13151353
920 1098 10845100.000 13152451
921 1157 10953800.000 13153608
922 1105 10912400.000 13154713
923 1232 10915000.000 13155945
924 1200 10931000.000 13157145
925 1133 10889700.000 13158278
926 1156 10969300.000 13159434
927 1110 10930500.000 13160544
928 1129 10867700.000 13161673
929 1142 10927500.000 13162815
930 1102 10757100.000 13163917
931 1105 10798200.000 13165022
932 1118 10864600.000 13166140
933 1138 10832800.000 13167278
934 1108 10888300.000 13168386
935 1141 10793100.000 13169527
936 1079 10775600.000 13170606
937 1156 10788800.000 13171762
938 1077 10702000.000 13172839
939 1119 10797200.000 13173958
940 1048 10808800.000 13175006
941 1097 10781600.000 13176103
942 1075 10716400.000 13177178
943 1091 10760700.000 13178269
944 1081 10685700.000 13179350
945 1132 10677200.000 13180482
946 1096 10652600.000 13181578
947 1103 10656800.000 13182681
948 1138 10549500.000 13183819
949 1108 10617700.000 13184927
950 1113 10635900.000 13186040
951 1086 10648900.000 13187126
952 1001 10536700.000 13188127
953 1090 10571900.000 13189217
954 1121 10572300.000 13190338
955 1088 10442600.000 13191426
956 1068 10558300.000 13192494
957 1091 10621700.000 13193585
958 1159 10567600.000 13194744
959 1110 10502900.000 13195854
960 1100 10533000.000 13196954
961 1132 10553100.000 13198086
962 1042 10476100.000 13199128
963 1103 10538200.000 13200231
964 1068 10347800.000 13201299
965 1116 10488000.000 13202415
966 1055 10489400.000 13203470
967 1076 10425000.000 13204546
968 1116 10416600.000 13205662
969 986 10367000.000 13206648
970 1097 10384000.000 13207745
971 998 10339500.000 13208743
972 1027 10422200.000 13209770
973 1027 10250900.000 13210797
974 1011 10405200.000 13211808
975 1072 10331000.000 13212880
976 1101 10364000.000 13213981
977 1017 10313800.000 13214998
978 1079 10335400.000 13216077
979 1053 10273400.000 13217130
980 1093 10287400.000 13218223
981 997 10309100.000 13219220
982 1111 10252500.000 13220331
983 1074 10245900.000 13221405
984 1005 10246900.000 13222410
985 1069 10253000.000 13223479
986 1015 10187700.000 13224494
987 1009 10235500.000 13225503
988 1047 10235200.000 13226550
989 1029 10291900.000 13227579
990 1007 10133800.000 13228586
991 1039 10206300.000 13229625
992 1059 10156100.000 13230684
993 1015 10257700.000 13231699
994 1047 10200000.000 13232746
995 994 10065300.000 13233740
996 992 10113600.000 13234732
997 999 10066200.000 13235731
998 1061 10131500.000 13236792
999 1016 10079100.000 13237808
1000 969 10053700.000 13238777
1001 999 10072300.000 13239776
1002 1013 9984880.000 13240789
1003 984 10123200.000 13241773
1004 982 9962460.000 13242755
1005 997 9982510.000 13243752
1006 1005 9986940.000 13244757
1007 965 10060100.000 13245722
1008 987 10001700.000 13246709
1009 969 9962030.000 13247678
1010 934 9973920.000 13248612
1011 966 9978340.000 13249578
1012 985 9964750.000 13250563
1013 962 9933610.000 13251525
1014 1009 9986790.000 13252534
1015 977 9929010.000 13253511
1016 1060 9991040.000 13254571
1017 1004 9946780.000 13255575
1018 976 9900190.000 13256551
1019 957 9954100.000 13257508
1020 970 10023800.000 13258478
1021 961 9881880.000 13259439
1022 1011 9957480.000 13260450
1023 965 9881810.000 13261415
1024 1023 9958040.000 13262438
1025 983 9852580.000 13263421
1026 979 9840590.000 13264400
1027 943 9804450.000 13265343
1028 1003 9781080.000 13266346
1029 1022 9794800.000 13267368
1030 1021 9810750.000 13268389
1031 1013 9785860.000 13269402
1032 920 9806870.000 13270322
1033 985 9763150.000 13271307
1034 965 9775750.000 13272272
1035 1012 9757280.000 13273284
1036 948 9720520.000 13274232
1037 959 9731170.000 13275191
1038 948 9755720.000 13276139
1039 974 9660990.000 13277113
1040 921 9656830.000 13278034
1041 916 9687870.000 13278950
1042 886 9738480.000 13279836
1043 912 9742460.000 13280748
1044 950 9712460.000 13281698
1045 887 9624440.000 13282585
1046 950 9650700.000 13283535
1047 942 9633520.000 13284477
1048 931 9641180.000 13285408
1049 885 9641170.000 13286293
1050 910 9699800.000 13287203
1051 904 9666300.000 13288107
1052 911 9601940.000 13289018
1053 879 9550970.000 13289897
1054 889 9592770.000 13290786
1055 896 9604770.000 13291682
1056 953 9594040.000 13292635
1057 895 9567050.000 13293530
1058 912 9579310.000 13294442
1059 897 9519670.000 13295339
1060 917 9522050.000 13296256
1061 946 9530560.000 13297202
1062 896 9440800.000 13298098
1063 879 9450550.000 13298977
1064 908 9471360.000 13299885
1065 865 9440290.000 13300750
1066 860 9474700.000 13301610
1067 889 9533980.000 13302499
1068 830 9509840.000 13303329
1069 869 9441870.000 13304198
1070 897 9484880.000 13305095
1071 884 9464040.000 13305979
1072 877 9445260.000 13306856
1073 916 9380780.000 13307772
1074 892 9449630.000 13308664
1075 900 9471470.000 13309564
1076 939 9458430.000 13310503
1077 886 9404040.000 13311389
1078 924 9365320.000 13312313
1079 926 9471410.000 13313239
1080 877 9350110.000 13314116
1081 932 9302840.000 13315048
1082 836 9238640.000 13315884
1083 907 9366670.000 13316791
1084 900 9385260.000 13317691
1085 859 9373060.000 13318550
1086 955 9344110.000 13319505
1087 891 9266040.000 13320396
1088 844 9337190.000 13321240
1089 882 9317920.000 13322122
1090 957 9350820.000 13323079
1091 908 9261840.000 13323987
1092 833 9192430.000 13324820
1093 840 9215600.000 13325660
1094 861 9257490.000 13326521
1095 865 9257200.000 13327386
1096 844 9248090.000 13328230
1097 871 9193440.000 13329101
1098 838 9262930.000 13329939
1099 872 9144770.000 13330811
1100 852 9229000.000 13331663
1101 872 9152200.000 13332535
1102 891 9081620.000 13333426
1103 897 9200380.000 13334323
1104 833 9228950.000 13335156
1105 910 9204210.000 13336066
1106 838 9182060.000 13336904
1107 833 9091920.000 13337737
1108 837 9070070.000 13338574
1109 831 9134780.000 13339405
1110 815 9199110.000 13340220
1111 828 9103760.000 13341048
1112 911 9087390.000 13341959
1113 845 9054000.000 13342804
1114 830 9008450.000 13343634
1115 867 9126010.000 13344501
1116 808 9111480.000 13345309
1117 848 9103980.000 13346157
1118 784 9086270.000 13346941
1119 795 9089210.000 13347736
1120 814 8990010.000 13348550
1121 838 9023840.000 13349388
1122 849 9029750.000 13350237
1123 864 8999160.000 13351101
1124 843 8930160.000 13351944
1125 817 9061840.000 13352761
1126 807 8963750.000 13353568
1127 828 8978090.000 13354396
1128 836 8904020.000 13355232
1129 810 9000340.000 13356042
1130 816 8916790.000 13356858
1131 813 8922120.000 13357671
1132 765 8903940.000 13358436
1133 877 8943590.000 13359313
1134 860 8874060.000 13360173
1135 843 8838300.000 13361016
1136 839 8855980.000 13361855
1137 809 9030760.000 13362664
1138 756 8869440.000 13363420
1139 828 8918430.000 13364248
1140 804 8894180.000 13365052
1141 793 8847970.000 13365845
1142 832 8888180.000 13366677
1143 800 8758090.000 13367477
1144 771 8923860.000 13368248
1145 822 8782630.000 13369070
1146 783 8927780.000 13369853
1147 822 8914070.000 13370675
1148 805 8822240.000 13371480
1149 798 8787890.000 13372278
1150 842 8833940.000 13373120
1151 843 8831530.000 13373963
1152 812 8815460.000 13374775
1153 808 8900070.000 13375583
1154 827 8776400.000 13376410
1155 811 8763050.000 13377221
1156 796 8733670.000 13378017
1157 788 8781190.000 13378805
1158 797 8820700.000 13379602
1159 833 8720960.000 13380435
1160 804 8804980.000 13381239
1161 817 8765200.000 13382056
1162 814 8744660.000 13382870
1163 777 8773980.000 13383647
1164 778 8747550.000 13384425
1165 802 8720500.000 13385227
1166 829 8643910.000 13386056
1167 806 8633570.000 13386862
1168 842 8682830.000 13387704
1169 765 8756930.000 13388469
1170 772 8613570.000 13389241
1171 783 8666600.000 13390024
1172 784 8655610.000 13390808
1173 777 8688990.000 13391585
1174 782 8589840.000 13392367
1175 782 8604330.000 13393149
1176 784 8667490.000 13393933
1177 767 8645630.000 13394700
1178 746 8659120.000 13395446
1179 808 8587750.000 13396254
1180 772 8675880.000 13397026
1181 772 8570590.000 13397798
1182 783 8611120.000 13398581
1183 795 8571730.000 13399376
1184 784 8574560.000 13400160
1185 771 8599010.000 13400931
1186 737 8459140.000 13401668
1187 775 8522620.000 13402443
1188 794 8511450.000 13403237
1189 776 8556790.000 13404013
1190 838 8499730.000 13404851
1191 818 8480370.000 13405669
1192 777 8544650.000 13406446
1193 797 8482460.000 13407243
1194 791 8540950.000 13408034
1195 732 8544620.000 13408766
1196 784 8516330.000 13409550
1197 796 8389520.000 13410346
1198 808 8397790.000 13411154
1199 735 8403130.000 13411889
1200 743 8446020.000 13412632
1201 773 8486090.000 13413405
1202 753 8332840.000 13414158
1203 720 8483100.000 13414878
1204 738 8425830.000 13415616
1205 784 8422830.000 13416400
1206 738 8486310.000 13417138
1207 748 8372060.000 13417886
1208 738 8410050.000 13418624
1209 767 8331910.000 13419391
1210 812 8406460.000 13420203
1211 766 8333120.000 13420969
1212 731 8335010.000 13421700
1213 765 8284350.000 13422465
1214 738 8378500.000 13423203
1215 718 8366360.000 13423921
1216 726 8333280.000 13424647
1217 757 8303580.000 13425404
1218 778 8347770.000 13426182
1219 674 8292670.000 13426856
1220 748 8280200.000 13427604
1221 723 8291560.000 13428327
1222 731 8299820.000 13429058
1223 727 8357760.000 13429785
1224 776 8334150.000 13430561
1225 730 8288660.000 13431291
1226 726 8292640.000 13432017
1227 728 8325740.000 13432745
1228 728 8319880.000 13433473
1229 737 8232830.000 13434210
1230 744 8168310.000 13434954
1231 718 8266180.000 13435672
1232 722 8254210.000 13436394
1233 721 8278710.000 13437115
1234 693 8179000.000 13437808
1235 728 8223300.000 13438536
1236 782 8237630.000 13439318
1237 758 8222260.000 13440076
1238 719 8227420.000 13440795
1239 780 8213390.000 13441575
1240 735 8207900.000 13442310
1241 716 8186630.000 13443026
1242 724 8191380.000 13443750
1243 728 8237350.000 13444478
1244 794 8162690.000 13445272
1245 676 8173730.000 13445948
1246 708 8172930.000 13446656
1247 713 8073480.000 13447369
1248 733 8129570.000 13448102
1249 723 8186130.000 13448825
1250 685 8136190.000 13449510
1251 747 8135460.000 13450257
1252 742 8170510.000 13450999
1253 715 8117850.000 13451714
1254 703 8052450.000 13452417
1255 676 8129270.000 13453093
1256 725 8138560.000 13453818
1257 715 8059900.000 13454533
1258 718 8093010.000 13455251
1259 712 8094770.000 13455963
1260 736 8096210.000 13456699
1261 702 8043350.000 13457401
1262 653 8081920.000 13458054
1263 660 8073070.000 13458714
1264 691 8071240.000 13459405
1265 680 8036780.000 13460085
1266 668 7927220.000 13460753
1267 742 8104620.000 13461495
1268 706 7986790.000 13462201
1269 749 8009450.000 13462950
1270 660 8059070.000 13463610
1271 735 8080700.000 13464345
1272 760 8023120.000 13465105
1273 702 7901210.000 13465807
1274 675 7977730.000 13466482
1275 684 8014540.000 13467166
1276 756 7988710.000 13467922
1277 711 7922870.000 13468633
1278 713 8009060.000 13469346
1279 708 7959540.000 13470054
1280 719 7930570.000 13470773
1281 696 7963040.000 13471469
1282 674 7964870.000 13472143
1283 738 7977160.000 13472881
1284 683 7966500.000 13473564
1285 730 7963970.000 13474294
1286 674 7863760.000 13474968
1287 704 7926290.000 13475672
1288 727 7950300.000 13476399
1289 721 7917520.000 13477120
1290 702 7887010.000 13477822
1291 766 7919840.000 13478588
1292 698 7901510.000 13479286
1293 711 7911660.000 13479997
1294 725 7838250.000 13480722
1295 708 7886040.000 13481430
1296 687 7940810.000 13482117
1297 741 7962890.000 13482858
1298 729 7845730.000 13483587
1299 703 7879070.000 13484290
1300 734 7833880.000 13485024
1301 774 7934040.000 13485798
1302 765 7861350.000 13486563
1303 745 7795020.000 13487308
1304 734 7802080.000 13488042
1305 736 7886810.000 13488778
1306 745 7804620.000 13489523
1307 744 7807050.000 13490267
1308 752 7812630.000 13491019
1309 704 7838400.000 13491723
1310 739 7826750.000 13492462
1311 732 7800100.000 13493194
1312 741 7774460.000 13493935
1313 720 7817750.000 13494655
1314 733 7790920.000 13495388
1315 692 7812150.000 13496080
1316 755 7779800.000 13496835
1317 677 7828660.000 13497512
1318 711 7669220.000 13498223
1319 700 7803620.000 13498923
1320 722 7693060.000 13499645
1321 707 7699240.000 13500352
1322 706 7778610.000 13501058
1323 702 7740920.000 13501760
1324 719 7789410.000 13502479
1325 720 7737750.000 13503199
1326 716 7713300.000 13503915
1327 690 7689560.000 13504605
1328 692 7737670.000 13505297
1329 728 7694790.000 13506025
1330 720 7627890.000 13506745
1331 687 7704120.000 13507432
1332 704 7620890.000 13508136
1333 693 7665610.000 13508829
1334 685 7650330.000 13509514
1335 708 7596440.000 13510222
1336 716 7632230.000 13510938
1337 676 7655740.000 13511614
1338 660 7536500.000 13512274
1339 642 7635990.000 13512916
1340 670 7667000.000 13513586
1341 652 7511240.000 13514238
1342 668 7606670.000 13514906
1343 677 7644580.000 13515583
1344 669 7623110.000 13516252
1345 666 7621250.000 13516918
1346 642 7540710.000 13517560
1347 705 7651050.000 13518265
1348 687 7580580.000 13518952
1349 663 7632840.000 13519615
1350 623 7600100.000 13520238
1351 714 7565250.000 13520952
1352 665 7615040.000 13521617
1353 647 7595560.000 13522264
1354 693 7530650.000 13522957
1355 642 7491970.000 13523599
1356 666 7576590.000 13524265
1357 654 7562430.000 13524919
1358 670 7557460.000 13525589
1359 645 7566890.000 13526234
1360 638 7570850.000 13526872
1361 690 7515320.000 13527562
1362 619 7449200.000 13528181
1363 636 7495420.000 13528817
1364 619 7413320.000 13529436
1365 618 7462380.000 13530054
1366 639 7446840.000 13530693
1367 627 7443270.000 13531320
1368 732 7473280.000 13532052
1369 660 7432380.000 13532712
1370 664 7441800.000 13533376
1371 638 7427590.000 13534014
1372 684 7515430.000 13534698
1373 605 7487120.000 13535303
1374 654 7450240.000 13535957
1375 647 7366060.000 13536604
1376 697 7429430.000 13537301
1377 628 7529820.000 13537929
1378 680 7432010.000 13538609
1379 692 7384600.000 13539301
1380 615 7378640.000 13539916
1381 640 7323620.000 13540556
1382 618 7415600.000 13541174
1383 637 7453170.000 13541811
1384 648 7404270.000 13542459
1385 602 7362340.000 13543061
1386 574 7275610.000 13543635
1387 637 7414670.000 13544272
1388 652 7363710.000 13544924
1389 633 7383670.000 13545557
1390 638 7345120.000 13546195
1391 633 7294210.000 13546828
1392 644 7290050.000 13547472
1393 578 7357980.000 13548050
1394 655 7328490.000 13548705
1395 640 7346900.000 13549345
1396 638 7329980.000 13549983
1397 687 7301100.000 13550670
1398 621 7380060.000 13551291
1399 626 7323660.000 13551917
1400 613 7291810.000 13552530
1401 635 7261140.000 13553165
1402 623 7295220.000 13553788
1403 580 7304830.000 13554368
1404 602 7271300.000 13554970
1405 594 7295640.000 13555564
1406 657 7317790.000 13556221
1407 650 7271530.000 13556871
1408 616 7320190.000 13557487
1409 598 7239260.000 13558085
1410 653 7281580.000 13558738
1411 598 7235060.000 13559336
1412 665 7220100.000 13560001
1413 634 7250440.000 13560635
1414 642 7270550.000 13561277
1415 650 7223690.000 13561927
1416 608 7242520.000 13562535
1417 678 7268110.000 13563213
1418 639 7256160.000 13563852
1419 632 7230360.000 13564484
1420 594 7194310.000 13565078
1421 646 7200500.000 13565724
1422 624 7160590.000 13566348
1423 621 7238250.000 13566969
1424 602 7165940.000 13567571
1425 645 7231060.000 13568216
1426 644 7237720.000 13568860
1427 592 7181370.000 13569452
1428 645 7178230.000 13570097
1429 601 7155230.000 13570698
1430 606 7197770.000 13571304
1431 580 7189890.000 13571884
1432 638 7125690.000 13572522
1433 594 7075960.000 13573116
1434 631 7169060.000 13573747
1435 602 7142930.000 13574349
1436 641 7090780.000 13574990
1437 616 7185940.000 13575606
1438 681 7222550.000 13576287
1439 630 7064310.000 13576917
1440 587 7132270.000 13577504
1441 672 7125250.000 13578176
1442 623 7052360.000 13578799
1443 651 7102480.000 13579450
1444 584 7109540.000 13580034
1445 626 7082900.000 13580660
1446 585 7057700.000 13581245
1447 598 7091920.000 13581843
1448 596 7078410.000 13582439
1449 611 7130520.000 13583050
1450 558 7049660.000 13583608
1451 576 7015960.000 13584184
1452 638 7038620.000 13584822
1453 549 7056880.000 13585371
1454 603 7017560.000 13585974
1455 584 7040810.000 13586558
1456 605 6997700.000 13587163
1457 621 7063640.000 13587784
1458 598 6952390.000 13588382
1459 624 7000000.000 13589006
1460 584 7081290.000 13589590
1461 609 6981930.000 13590199
1462 619 7021770.000 13590818
1463 643 6983820.000 13591461
1464 557 7025360.000 13592018
